12297	disdain	12297	4
12298	cynical	12298	4
12299	rebellion	12299	4
12300	sluggishness	12300	4
12301	continental	12301	4
12302	Minority	12302	4
12303	whitewash	12303	4
12304	Minneapolis-based	12304	4
12305	contingency	12305	4
12306	cycling	12306	4
12307	8.17	12307	4
12308	Borden	12308	4
12309	18.5	12309	4
12310	echoed	12310	4
12311	Middletown	12311	4
12312	references	12312	4
12313	redesign	12313	4
12314	reverts	12314	4
12315	custom	12315	4
12316	0.24	12316	4
12317	Armed	12317	4
12318	converts	12318	4
12319	earnest	12319	4
12320	shoreline	12320	4
12321	IF	12321	4
12322	Menlo	12322	4
12323	cookbook	12323	4
12324	slick	12324	4
12325	reveals	12325	4
12326	Mehl	12326	4
12327	Meet	12327	4
12328	ears	12328	4
12329	customary	12329	4
12330	Micro	12330	4
12331	Laura	12331	4
12332	Mickey	12332	4
12333	Michelle	12333	4
12334	record-keeping	12334	4
12335	eaten	12335	4
12336	Hayes	12336	4
12337	Michel	12337	4
12338	Automatic	12338	4
12339	dismayed	12339	4
12340	1,400	12340	4
12341	Meyer	12341	4
12342	Metamucil	12342	4
12343	revise	12343	4
12344	world-class	12344	4
12345	recruits	12345	4
12346	dreamed	12346	4
12347	dissolve	12347	4
12348	reassured	12348	4
12349	drawbacks	12349	4
12350	13.6	12350	4
12351	requesting	12351	4
12352	Berliner	12352	4
12353	7.37	12353	4
12354	creature	12354	4
12355	restrained	12355	4
12356	Betsy	12356	4
12357	7.42	12357	4
12358	dogged	12358	4
12359	wool	12359	4
12360	Liberation	12360	4
12361	rescissions	12361	4
12362	13.625	12362	4
12363	17.3	12363	4
12364	sigh	12364	4
12365	Hubert	12365	4
12366	domain	12366	4
12367	Lowell	12367	4
12368	donate	12368	4
12369	Houston-based	12369	4
12370	7.30	12370	4
12371	Lybrand	12371	4
12372	silicon	12372	4
12373	Howell	12373	4
12374	restricting	12374	4
12375	cue	12375	4
12376	domestically	12376	4
12377	Lucy	12377	4
12378	Artists	12378	4
12379	Lt.	12379	4
12380	creator	12380	4
12381	creators	12381	4
12382	republic	12382	4
12383	reseller	12383	4
12384	resemblance	12384	4
12385	Liberties	12385	4
12386	Lipstein	12386	4
12387	diversity	12387	4
12388	restarted	12388	4
12389	Huntington	12389	4
12390	Aussedat	12390	4
12391	crown	12391	4
12392	disturb	12392	4
12393	Libyans	12393	4
12394	resilient	12394	4
12395	respectability	12395	4
12396	Lidgerwood	12396	4
12397	Lieberman	12397	4
12398	Linden	12398	4
12399	cruel	12399	4
12400	divergent	12400	4
12401	Liz	12401	4
12402	resiliency	12402	4
12403	documentary	12403	4
12404	showroom	12404	4
12405	BethForge	12405	4
12406	woke	12406	4
12407	Lombardi	12407	4
12408	crippled	12408	4
12409	sidewalks	12409	4
12410	Logic	12410	4
12411	divorce	12411	4
12412	resilience	12412	4
12413	Logan	12413	4
12414	divisive	12414	4
12415	criticize	12415	4
12416	13.7	12416	4
12417	17.01	12417	4
12418	Libya	12418	4
12419	reply	12419	4
12420	donor	12420	4
12421	showers	12421	4
12422	remarkably	12422	4
12423	Holders	12423	4
12424	siphoned	12424	4
12425	resumes	12425	4
12426	sins	12426	4
12427	Les	12427	4
12428	17.95	12428	4
12429	remarked	12429	4
12430	Hold	12430	4
12431	Berkshire	12431	4
12432	countryside	12432	4
12433	coupe	12433	4
12434	drafting	12434	4
12435	courage	12435	4
12436	remembering	12436	4
12437	distilled	12437	4
12438	reluctantly	12438	4
12439	reminds	12439	4
12440	Mansion	12440	4
12441	distancing	12441	4
12442	shouted	12442	4
12443	reliable	12443	4
12444	countersuit	12444	4
12445	Marc	12445	4
12446	162	12446	4
12447	resurgent	12447	4
12448	Manager	12448	4
12449	drastic	12449	4
12450	Managua	12450	4
12451	religion	12451	4
12452	relinquish	12452	4
12453	Hochiminh	12453	4
12454	sits	12454	4
12455	Letter	12455	4
12456	single-handedly	12456	4
12457	Lyphomed	12457	4
12458	reparations	12458	4
12459	reorganized	12459	4
12460	Maalox	12460	4
12461	Hopwood	12461	4
12462	double-A-minus	12462	4
12463	cracker	12463	4
12464	MMI	12464	4
12465	craft	12465	4
12466	cows	12466	4
12467	dose	12467	4
12468	MIPS	12468	4
12469	crafted	12469	4
12470	Horton	12470	4
12471	repercussions	12471	4
12472	withholding	12472	4
12473	reorganize	12473	4
12474	coveted	12474	4
12475	couriers	12475	4
12476	single-A-minus	12476	4
12477	Magazines	12477	4
12478	Mafia	12478	4
12479	Biehl	12479	4
12480	removes	12480	4
12481	single-A-plus	12481	4
12482	166	12482	4
12483	shovels	12483	4
12484	doubted	12484	4
12485	Bids	12485	4
12486	Bicycle	12486	4
12487	Bickwit	12487	4
12488	restructurings	12488	4
12489	Leucadia	12489	4
12490	Macintosh	12490	4
12491	contents	12491	4
12492	reassume	12492	4
12493	erupt	12493	4
12494	puzzled	12494	4
12495	Note	12495	4
12496	conciliatory	12496	4
12497	psychologist	12497	4
12498	Norwest	12498	4
12499	Illustrated	12499	4
12500	Arbel	12500	4
12501	roiling	12501	4
12502	wounds	12502	4
12503	700,000	12503	4
12504	condemning	12504	4
12505	195	12505	4
12506	Noble	12506	4
12507	Nixdorf	12507	4
12508	Nissho	12508	4
12509	Guadalajara	12509	4
12510	enhancement	12510	4
12511	soul	12511	4
12512	prowess	12512	4
12513	concession	12513	4
12514	soup	12514	4
12515	Nuggets	12515	4
12516	concert	12516	4
12517	Kriz	12517	4
12518	roller-coaster	12518	4
12519	1953	12519	4
12520	Arabian	12520	4
12521	enhancements	12521	4
12522	shelves	12522	4
12523	Kroll	12523	4
12524	Novell	12524	4
12525	enhances	12525	4
12526	Arabs	12526	4
12527	provoke	12527	4
12528	Nine-month	12528	4
12529	8.33	12529	4
12530	Nikon	12530	4
12531	Kyle	12531	4
12532	endorsing	12532	4
12533	purses	12533	4
12534	pursuant	12534	4
12535	Nev	12535	4
12536	daunting	12536	4
12537	Ky	12537	4
12538	120,000	12538	4
12539	purely	12539	4
12540	Negus	12540	4
12541	640	12541	4
12542	L	12542	4
12543	1947	12543	4
12544	shifts	12544	4
12545	confirming	12545	4
12546	Newman	12546	4
12547	robbers	12547	4
12548	Nihon	12548	4
12549	conduits	12549	4
12550	pullout	12550	4
12551	Nick	12551	4
12552	Niciporuk	12552	4
12553	condominium	12553	4
12554	pumped	12554	4
12555	songs	12555	4
12556	Guardian	12556	4
12557	endured	12557	4
12558	Nghe	12558	4
12559	robots	12559	4
12560	Guffey	12560	4
12561	robbery	12561	4
12562	NewsEdge	12562	4
12563	weeklies	12563	4
12564	concentrations	12564	4
12565	Groupe	12565	4
12566	protracted	12566	4
12567	8.48	12567	4
12568	promoters	12568	4
12569	Increasingly	12569	4
12570	competence	12570	4
12571	equation	12571	4
12572	debt-laden	12572	4
12573	competes	12573	4
12574	competitiveness	12574	4
12575	Beaver	12575	4
12576	Olson	12576	4
12577	environmentally	12577	4
12578	Greg	12578	4
12579	completes	12579	4
12580	Gregory	12580	4
12581	Including	12581	4
12582	promoter	12582	4
12583	compelled	12583	4
12584	proponent	12584	4
12585	Oriani	12585	4
12586	ruining	12586	4
12587	directionless	12587	4
12588	erroneous	12588	4
12589	Beauregard	12589	4
12590	7.61	12590	4
12591	Orlando	12591	4
12592	sharpest	12592	4
12593	62,000	12593	4
12594	company-operated	12594	4
12595	Organizations	12595	4
12596	rows	12596	4
12597	directories	12597	4
12598	prominently	12598	4
12599	erased	12599	4
12600	rout	12600	4
12601	Oji	12601	4
12602	romance	12602	4
12603	roofs	12603	4
12604	prosperous	12604	4
12605	wreck	12605	4
12606	rookie	12606	4
12607	prostitution	12607	4
12608	compromises	12608	4
12609	Oakar	12609	4
12610	roof-crush	12610	4
12611	Occupational	12611	4
12612	roof	12612	4
12613	protectionism	12613	4
12614	O'Neill	12614	4
12615	O'Connor	12615	4
12616	protesting	12616	4
12617	disapproved	12617	4
12618	enthusiasts	12618	4
12619	roommate	12619	4
12620	sparking	12620	4
12621	proprietary	12621	4
12622	entries	12622	4
12623	Brierley	12623	4
12624	Ogonyok	12624	4
12625	Bridges	12625	4
12626	wrecked	12626	4
12627	proposition	12627	4
12628	propulsion	12628	4
12629	Oct	12629	4
12630	Official	12630	4
12631	entitles	12631	4
12632	wealthier	12632	4
12633	Grimm	12633	4
12634	composer	12634	4
12635	wreckage	12635	4
12636	puzzle	12636	4
12637	rivalry	12637	4
12638	reassigned	12638	4
12639	pyramids	12639	4
12640	Harbor	12640	4
12641	elite	12641	4
12642	Boulder	12642	4
12643	dancing	12643	4
12644	consultation	12644	4
12645	discrepancy	12645	4
12646	19.50	12646	4
12647	19.2	12647	4
12648	damper	12648	4
12649	consumer-electronics	12649	4
12650	consumer-products	12650	4
12651	elementary	12651	4
12652	rattled	12652	4
12653	Mort	12653	4
12654	elegant	12654	4
12655	construed	12655	4
12656	Lagnado	12656	4
12657	raped	12657	4
12658	constituent	12658	4
12659	emergencies	12659	4
12660	19.95	12660	4
12661	socially	12661	4
12662	emergence	12662	4
12663	conspiring	12663	4
12664	Myron	12664	4
12665	rift	12665	4
12666	Ladenburg	12666	4
12667	INDUSTRIES	12667	4
12668	ranch	12668	4
12669	randomly	12669	4
12670	Murata	12670	4
12671	Hanoi	12671	4
12672	Mulroney	12672	4
12673	snags	12673	4
12674	Morristown	12674	4
12675	Harken	12675	4
12676	contender	12676	4
12677	whereby	12677	4
12678	discriminatory	12678	4
12679	Moines	12679	4
12680	wherever	12680	4
12681	realizes	12681	4
12682	Mochida	12682	4
12683	1-2-3	12683	4
12684	smell	12684	4
12685	contending	12685	4
12686	contention	12686	4
12687	Mo	12687	4
12688	reasoning	12688	4
12689	67-year-old	12689	4
12690	reassessment	12690	4
12691	1.01	12691	4
12692	realism	12692	4
12693	Harlan	12693	4
12694	Being	12694	4
12695	re-examine	12695	4
12696	Morrissey	12696	4
12697	Harlem	12697	4
12698	container	12698	4
12699	electronically	12699	4
12700	Moran	12700	4
12701	Ark.	12701	4
12702	Monica	12702	4
12703	contaminated	12703	4
12704	contamination	12704	4
12705	Montana	12705	4
12706	Barksdale	12706	4
12707	smells	12707	4
12708	184	12708	4
12709	conspired	12709	4
12710	railway	12710	4
12711	railroads	12711	4
12712	conjunction	12712	4
12713	soluble	12713	4
12714	congress	12714	4
12715	solidly	12715	4
12716	Nature	12716	4
12717	LAW	12717	4
12718	Nationale	12718	4
12719	LDI	12719	4
12720	quashed	12720	4
12721	connections	12721	4
12722	quicker	12722	4
12723	quickest	12723	4
12724	190.58-point	12724	4
12725	Nashville	12725	4
12726	dashed	12726	4
12727	queen	12727	4
12728	Nazer	12728	4
12729	ripe	12729	4
12730	1940s	12730	4
12731	quack	12731	4
12732	120-day	12732	4
12733	solving	12733	4
12734	solvent	12734	4
12735	data-processing	12735	4
12736	confrontational	12736	4
12737	H	12737	4
12738	confused	12738	4
12739	L.P.	12739	4
12740	Atsushi	12740	4
12741	Nazis	12741	4
12742	16.5	12742	4
12743	Nazionale	12743	4
12744	Bozell	12744	4
12745	connects	12745	4
12746	conscientious	12746	4
12747	consisted	12747	4
12748	Hammacks	12748	4
12749	conserve	12749	4
12750	Bowl	12750	4
12751	NKF	12751	4
12752	NEWS	12752	4
12753	LaBonte	12753	4
12754	emotion	12754	4
12755	raid	12755	4
12756	121	12756	4
12757	16.7	12757	4
12758	8.27	12758	4
12759	emigration	12759	4
12760	IOUs	12760	4
12761	railcars	12761	4
12762	railings	12762	4
12763	racism	12763	4
12764	IT	12764	4
12765	consents	12765	4
12766	discouraged	12766	4
12767	Nam	12767	4
12768	consequently	12768	4
12769	Haagen	12769	4
12770	shipment	12770	4
12771	Haas	12771	4
12772	dash	12772	4
12773	darling	12773	4
12774	NOW	12774	4
12775	ITC	12775	4
12776	NV	12776	4
12777	NRC	12777	4
12778	racehorse	12778	4
12779	Half	12779	4
12780	rigs	12780	4
12781	cancellation	12781	4
12782	1.56	12782	4
12783	Saltzburg	12783	4
12784	gut	12784	4
12785	Turnover	12785	4
12786	Turks	12786	4
12787	Coin	12787	4
12788	haunting	12788	4
12789	haunted	12789	4
12790	mankind	12790	4
12791	unacceptable	12791	4
12792	Dorothy	12792	4
12793	hastily	12793	4
12794	unanimous	12794	4
12795	harvested	12795	4
12796	273	12796	4
12797	Doubleday	12797	4
12798	Coelho	12798	4
12799	mapping	12799	4
12800	harmed	12800	4
12801	marching	12801	4
12802	backfire	12802	4
12803	Donovan	12803	4
12804	Donohoo	12804	4
12805	Tyszkiewicz	12805	4
12806	45.2	12806	4
12807	healing	12807	4
12808	Coleco	12808	4
12809	282	12809	4
12810	male-sterile	12810	4
12811	males	12811	4
12812	malice	12812	4
12813	headlines	12813	4
12814	ultraviolet	12814	4
12815	awkward	12815	4
12816	headaches	12816	4
12817	manageable	12817	4
12818	Ty	12818	4
12819	Cold	12819	4
12820	28.4	12820	4
12821	havoc	12821	4
12822	unaware	12822	4
12823	unborn	12823	4
12824	27.9	12824	4
12825	Traffic	12825	4
12826	hammered	12826	4
12827	Drugs	12827	4
12828	Dubinsky	12828	4
12829	halved	12829	4
12830	halts	12830	4
12831	Transamerica	12831	4
12832	TransAtlantic	12832	4
12833	Traditionally	12833	4
12834	Close	12834	4
12835	268	12835	4
12836	Toys	12836	4
12837	47.6	12837	4
12838	1.375	12838	4
12839	470	12839	4
12840	barges	12840	4
12841	Tourist	12841	4
12842	materially	12842	4
12843	bankruptcies	12843	4
12844	hard-hit	12844	4
12845	ballpark	12845	4
12846	Cobb	12846	4
12847	Coats	12847	4
12848	harbors	12848	4
12849	happily	12849	4
12850	Triton	12850	4
12851	uncharted	12851	4
12852	Trial	12852	4
12853	ballplayers	12853	4
12854	tariff	12854	4
12855	Trek	12855	4
12856	BT	12856	4
12857	handout	12857	4
12858	Banca	12858	4
12859	handlers	12859	4
12860	handicapped	12860	4
12861	tarnished	12861	4
12862	majors	12862	4
12863	maitre	12863	4
12864	U.S.-Japan	12864	4
12865	hesitation	12865	4
12866	loophole	12866	4
12867	43.50	12867	4
12868	Vail	12868	4
12869	hiding	12869	4
12870	Comments	12870	4
12871	loser	12871	4
12872	Diet	12872	4
12873	3.19	12873	4
12874	Vanity	12874	4
12875	430	12875	4
12876	loud	12876	4
12877	lounge	12877	4
12878	tense	12878	4
12879	low-interest	12879	4
12880	low-margin	12880	4
12881	low-risk	12881	4
12882	high-interest	12882	4
12883	high-level	12883	4
12884	Unit	12884	4
12885	Verdi	12885	4
12886	Veslefrikk	12886	4
12887	Veronis	12887	4
12888	Vernon	12888	4
12889	Verne	12889	4
12890	3.31	12890	4
12891	highlighted	12891	4
12892	Verit	12892	4
12893	highest-quality	12893	4
12894	long-simmering	12894	4
12895	attractiveness	12895	4
12896	terrific	12896	4
12897	terribly	12897	4
12898	logged	12898	4
12899	logistics	12899	4
12900	attributable	12900	4
12901	termination	12901	4
12902	twists	12902	4
12903	tended	12903	4
12904	awarding	12904	4
12905	hears	12905	4
12906	autonomy	12906	4
12907	telephones	12907	4
12908	heaviest	12908	4
12909	10-a-share	12909	4
12910	USAA	12910	4
12911	two-year-old	12911	4
12912	telemarketing	12912	4
12913	29\/32	12913	4
12914	45-year-old	12914	4
12915	UBS-Phillips	12915	4
12916	telemarketers	12916	4
12917	UBS	12917	4
12918	Dodgers	12918	4
12919	mains	12919	4
12920	290	12920	4
12921	U.S.-made	12921	4
12922	televisions	12922	4
12923	two-week	12923	4
12924	Unicorp	12924	4
12925	Alternatively	12925	4
12926	heights	12926	4
12927	two-hour	12927	4
12928	Colo	12928	4
12929	Underwriters	12929	4
12930	automation	12930	4
12931	tempting	12931	4
12932	lumber	12932	4
12933	heed	12933	4
12934	hectic	12934	4
12935	lungs	12935	4
12936	Disease	12936	4
12937	lured	12937	4
12938	temperature	12938	4
12939	Ultimately	12939	4
12940	Diversified	12940	4
12941	3,500	12941	4
12942	barn	12942	4
12943	underestimated	12943	4
12944	Supporters	12944	4
12945	tankers	12945	4
12946	Telelawyer	12946	4
12947	Ciba	12947	4
12948	Churchill	12948	4
12949	49.9	12949	4
12950	beverage	12950	4
12951	beverages	12951	4
12952	sweeten	12952	4
12953	unfocused	12953	4
12954	glossy	12954	4
12955	Chubb	12955	4
12956	gloom	12956	4
12957	A.H.	12957	4
12958	Talk	12958	4
12959	Talcott	12959	4
12960	sway	12960	4
12961	modification	12961	4
12962	glamour	12962	4
12963	swept	12963	4
12964	misrepresentations	12964	4
12965	goodies	12965	4
12966	Edelson	12966	4
12967	unduly	12967	4
12968	gracefully	12968	4
12969	Terrizzi	12969	4
12970	Circle	12970	4
12971	Term	12971	4
12972	governmental	12972	4
12973	government-sponsored	12973	4
12974	Tempe	12974	4
12975	gossip	12975	4
12976	government-controlled	12976	4
12977	unethical	12977	4
12978	Edsel	12978	4
12979	misdemeanor	12979	4
12980	besieged	12980	4
12981	Educational	12981	4
12982	Cipher	12982	4
12983	modified	12983	4
12984	molecule	12984	4
12985	bilateral	12985	4
12986	blaming	12986	4
12987	251	12987	4
12988	mortality	12988	4
12989	Syracuse	12989	4
12990	unitholders	12990	4
12991	25.8	12991	4
12992	mothers	12992	4
12993	Children	12993	4
12994	motives	12994	4
12995	suspending	12995	4
12996	Suzuki	12996	4
12997	general-purpose	12997	4
12998	mound	12998	4
12999	Susie	12999	4
13000	gender	13000	4
13001	gem	13001	4
13002	universally	13002	4
13003	birds	13003	4
13004	biological	13004	4
13005	Ehrlich	13005	4
13006	biography	13006	4
13007	swamped	13007	4
13008	monetarist	13008	4
13009	gimmickry	13009	4
13010	money-management	13010	4
13011	TO	13011	4
13012	bind	13012	4
13013	ghostbusting	13013	4
13014	1.37	13014	4
13015	suspensions	13015	4
13016	T-shirts	13016	4
13017	monster	13017	4
13018	T-bills	13018	4
13019	252	13019	4
13020	monumental	13020	4
13021	Amicable	13021	4
13022	moons	13022	4
13023	Texan	13023	4
13024	Textron	13024	4
13025	belonging	13025	4
13026	tainted	13026	4
13027	growth-stock	13027	4
13028	beats	13028	4
13029	undersecretary	13029	4
13030	48-year-old	13030	4
13031	Timken	13031	4
13032	understandable	13032	4
13033	grossly	13033	4
13034	Timbers	13034	4
13035	Together	13035	4
13036	Tigrean	13036	4
13037	tailored	13037	4
13038	merging	13038	4
13039	tail	13039	4
13040	tags	13040	4
13041	understated	13041	4
13042	Amdahl	13042	4
13043	talents	13043	4
13044	underpin	13044	4
13045	Thurber	13045	4
13046	median	13046	4
13047	guinea	13047	4
13048	Torstar	13048	4
13049	guilt	13049	4
13050	basement	13050	4
13051	Top	13051	4
13052	Toni	13052	4
13053	Dunkin'	13053	4
13054	guided	13054	4
13055	talk-show	13055	4
13056	2645.08	13056	4
13057	bat	13057	4
13058	Cleopatra	13058	4
13059	medium-term	13059	4
13060	guerrilla	13060	4
13061	battles	13061	4
13062	Dutch\/Shell	13062	4
13063	26.5	13063	4
13064	metallurgical	13064	4
13065	minicomputer	13065	4
13066	mimics	13066	4
13067	beliefs	13067	4
13068	East-West	13068	4
13069	26-week	13069	4
13070	Theatre	13070	4
13071	syndication	13071	4
13072	Theater	13072	4
13073	mimic	13073	4
13074	grandfather	13074	4
13075	beleaguered	13075	4
13076	mindless	13076	4
13077	Ames	13077	4
13078	believing	13078	4
13079	Thanksgiving	13079	4
13080	graduates	13080	4
13081	Economy	13081	4
13082	sympathy	13082	4
13083	grapevine	13083	4
13084	BSB	13084	4
13085	tad	13085	4
13086	behave	13086	4
13087	Throughout	13087	4
13088	grievance	13088	4
13089	ERC	13089	4
13090	AEW	13090	4
13091	microphone	13091	4
13092	microprocessors	13092	4
13093	greenmail	13093	4
13094	mid-November	13094	4
13095	systematic	13095	4
13096	greed	13096	4
13097	Clarcor	13097	4
13098	behaving	13098	4
13099	middle-aged	13099	4
13100	Amerada	13100	4
13101	behest	13101	4
13102	middlemen	13102	4
13103	lobbied	13103	4
13104	attorney-client	13104	4
13105	hill	13105	4
13106	loads	13106	4
13107	acceleration	13107	4
13108	jam	13108	4
13109	jams	13109	4
13110	tips	13110	4
13111	jealousy	13111	4
13112	Adler	13112	4
13113	jeopardy	13113	4
13114	incorporates	13114	4
13115	jeweler	13115	4
13116	Addison	13116	4
13117	Daikin	13117	4
13118	absurd	13118	4
13119	transferring	13119	4
13120	absolute	13120	4
13121	inching	13121	4
13122	340	13122	4
13123	judged	13123	4
13124	trait	13124	4
13125	ambulance	13125	4
13126	incredible	13126	4
13127	tissues	13127	4
13128	amassed	13128	4
13129	irregularities	13129	4
13130	amazement	13130	4
13131	titans	13131	4
13132	titanium	13132	4
13133	Crandall	13133	4
13134	trailer	13134	4
13135	isolation	13135	4
13136	ivory	13136	4
13137	Cox	13137	4
13138	ambiguous	13138	4
13139	accompany	13139	4
13140	accompanies	13140	4
13141	ambivalent	13141	4
13142	tired	13142	4
13143	357	13143	4
13144	time-limited	13144	4
13145	time-honored	13145	4
13146	time-consuming	13146	4
13147	importantly	13147	4
13148	Dallara	13148	4
13149	transporting	13149	4
13150	anxieties	13150	4
13151	kid	13151	4
13152	kidnapped	13152	4
13153	Dana	13153	4
13154	Z.	13154	4
13155	imply	13155	4
13156	tighten	13156	4
13157	kills	13157	4
13158	kindly	13158	4
13159	Alcee	13159	4
13160	Yonehara	13160	4
13161	Corrupt	13161	4
13162	implementing	13162	4
13163	Yeutter	13163	4
13164	keyboard	13164	4
13165	ketchup	13165	4
13166	incapable	13166	4
13167	Cos	13167	4
13168	timber	13168	4
13169	juice	13169	4
13170	Could	13170	4
13171	aborted	13171	4
13172	jumps	13172	4
13173	junior	13173	4
13174	anonymity	13174	4
13175	4.55	13175	4
13176	Zell	13176	4
13177	translations	13177	4
13178	abnormal	13178	4
13179	Dali	13179	4
13180	anthers	13180	4
13181	Cortese	13181	4
13182	Zsa	13182	4
13183	impress	13183	4
13184	accountable	13184	4
13185	alumni	13185	4
13186	accountant	13186	4
13187	infringe	13187	4
13188	intangible	13188	4
13189	toppled	13189	4
13190	advancers	13190	4
13191	Cruz	13191	4
13192	Crum	13192	4
13193	intelligent	13193	4
13194	infringed	13194	4
13195	D.C	13195	4
13196	insurgents	13196	4
13197	intensely	13197	4
13198	intensifying	13198	4
13199	administer	13199	4
13200	alarms	13200	4
13201	top-selling	13201	4
13202	albeit	13202	4
13203	interest-bearing	13203	4
13204	injuring	13204	4
13205	insures	13205	4
13206	1.58	13206	4
13207	aerobics	13207	4
13208	touches	13208	4
13209	Cyanamid	13209	4
13210	afloat	13210	4
13211	affirmative	13211	4
13212	Cupertino	13212	4
13213	inspect	13213	4
13214	D&B	13214	4
13215	aftershock	13215	4
13216	inkling	13216	4
13217	afterwards	13217	4
13218	Afrikaners	13218	4
13219	Afrikaner	13219	4
13220	instrumentation	13220	4
13221	advocacy	13221	4
13222	inning	13222	4
13223	touting	13223	4
13224	influx	13224	4
13225	alienating	13225	4
13226	DSM	13226	4
13227	accusing	13227	4
13228	invariably	13228	4
13229	1.53	13229	4
13230	inventor	13230	4
13231	acquirers	13231	4
13232	Akio	13232	4
13233	allocate	13233	4
13234	accustomed	13234	4
13235	accuses	13235	4
13236	DJIA	13236	4
13237	indifference	13237	4
13238	1.64	13238	4
13239	invisible	13239	4
13240	invite	13240	4
13241	traffickers	13241	4
13242	Advancing	13242	4
13243	trafficking	13243	4
13244	inundated	13244	4
13245	allay	13245	4
13246	inflow	13246	4
13247	1.6145	13247	4
13248	interference	13248	4
13249	inflict	13249	4
13250	DARPA	13250	4
13251	Aeroflot	13251	4
13252	Agricultural	13252	4
13253	all-out	13253	4
13254	Crown	13254	4
13255	interrupted	13255	4
13256	acre	13256	4
13257	interstates	13257	4
13258	intervene	13258	4
13259	Aid	13259	4
13260	infamous	13260	4
13261	intolerable	13261	4
13262	intricate	13262	4
13263	inexpensive	13263	4
13264	knock	13264	4
13265	imperative	13265	4
13266	impatient	13266	4
13267	Waltham	13267	4
13268	liberalized	13268	4
13269	Denmark	13269	4
13270	Allstate	13270	4
13271	Confederation	13271	4
13272	Wardair	13272	4
13273	assessments	13273	4
13274	lid	13274	4
13275	lieu	13275	4
13276	Dempsey	13276	4
13277	Denver-based	13277	4
13278	1.8578	13278	4
13279	assignment	13279	4
13280	lifts	13280	4
13281	thefts	13281	4
13282	lighting	13282	4
13283	honesty	13283	4
13284	liberalize	13284	4
13285	Warshaw	13285	4
13286	Depression	13286	4
13287	lets	13287	4
13288	lengthened	13288	4
13289	Webster\/Eagle	13289	4
13290	assert	13290	4
13291	asserting	13291	4
13292	hospitalized	13292	4
13293	lessons	13293	4
13294	hospitalization	13294	4
13295	Democracy	13295	4
13296	Was	13296	4
13297	Watergate	13297	4
13298	leveling	13298	4
13299	Baden-Wuerttemberg	13299	4
13300	horror	13300	4
13301	levy	13301	4
13302	horns	13302	4
13303	horn	13303	4
13304	honed	13304	4
13305	Wagoneer	13305	4
13306	Congressmen	13306	4
13307	Vision	13307	4
13308	Completion	13308	4
13309	Volatility	13309	4
13310	listened	13310	4
13311	listeners	13311	4
13312	425,000	13312	4
13313	atop	13313	4
13314	Visitors	13314	4
13315	Compared	13315	4
13316	420	13316	4
13317	Viroqua	13317	4
13318	historians	13318	4
13319	attacking	13319	4
13320	Abrams	13320	4
13321	attendant	13321	4
13322	hints	13322	4
13323	hint	13323	4
13324	Voters	13324	4
13325	liquidating	13325	4
13326	Waggoner	13326	4
13327	texts	13327	4
13328	3.55	13328	4
13329	1.43	13329	4
13330	3.52	13330	4
13331	Wacoal	13331	4
13332	1.86	13332	4
13333	trusted	13333	4
13334	Derek	13334	4
13335	textiles	13335	4
13336	Voyager	13336	4
13337	lining	13337	4
13338	WHEN	13338	4
13339	assurances	13339	4
13340	W.Va	13340	4
13341	lips	13341	4
13342	1.42	13342	4
13343	Desert	13343	4
13344	Wedding	13344	4
13345	Weekly	13345	4
13346	Corn	13346	4
13347	arbitrarily	13347	4
13348	Wong	13348	4
13349	languishing	13349	4
13350	Wolfgang	13350	4
13351	laptops	13351	4
13352	321	13352	4
13353	threshold	13353	4
13354	Alexandria	13354	4
13355	Convention	13355	4
13356	Accumulation	13356	4
13357	identification	13357	4
13358	lasted	13358	4
13359	Wis	13359	4
13360	Winners	13360	4
13361	lauded	13361	4
13362	laughed	13362	4
13363	Account	13363	4
13364	landowners	13364	4
13365	Woodbridge	13365	4
13366	Wilshire	13366	4
13367	Baird	13367	4
13368	immunity	13368	4
13369	kylix	13369	4
13370	Cordis	13370	4
13371	Corazon	13371	4
13372	XR4Ti	13372	4
13373	326	13373	4
13374	labor-intensive	13374	4
13375	Copyright	13375	4
13376	landfill	13376	4
13377	imbalance	13377	4
13378	appreciated	13378	4
13379	appropriately	13379	4
13380	appropriation	13380	4
13381	illustrated	13381	4
13382	Cooper	13382	4
13383	thrive	13383	4
13384	laughs	13384	4
13385	hypocrisy	13385	4
13386	leisure	13386	4
13387	Connolly	13387	4
13388	Wharton	13388	4
13389	Westwood	13389	4
13390	thorough	13390	4
13391	30.6	13391	4
13392	Conrail	13392	4
13393	human-based	13393	4
13394	third-party	13394	4
13395	leeway	13395	4
13396	leaning	13396	4
13397	1.8300	13397	4
13398	hovering	13398	4
13399	Delchamps	13399	4
13400	406	13400	4
13401	Dellums	13401	4
13402	arts	13402	4
13403	trivial	13403	4
13404	leaping	13404	4
13405	Whelen	13405	4
13406	hyperinflation	13406	4
13407	309	13407	4
13408	lavish	13408	4
13409	Debenture	13409	4
13410	Continued	13410	4
13411	arising	13411	4
13412	Continent	13412	4
13413	Wildlife	13413	4
13414	Deep	13414	4
13415	armies	13415	4
13416	Consortium	13416	4
13417	Wichita	13417	4
13418	hunting	13418	4
13419	1.78	13419	4
13420	hunters	13420	4
13421	Whiting	13421	4
13422	Whitford	13422	4
13423	Allan	13423	4
13424	Sure	13424	4
13425	Clifford	13425	4
13426	feminist	13426	4
13427	Specifically	13427	4
